,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,trips
3813739,S 4 St & Wythe Ave,Eastern Pkwy & Franklin Ave,40.713102221,-73.965976834,40.6707767,-73.9576801,1
3076613,Kosciuszko St & Nostrand Ave,DeKalb Ave & Hudson Ave,40.690741777,-73.951398134,40.689888,-73.981013,1
674776,8 Ave & W 16 St,W 20 St & 10 Ave,40.740742803,-74.001836896,40.745686,-74.005141,1
2706666,Gansevoort St & Hudson St,S 3 St & Bedford Ave,40.739493489,-74.005051732,40.71260486,-73.96264403,1
3990700,Stanton St & Norfolk St,W Broadway & Spring St,40.720796227,-73.986386895,40.72494672359416,-74.00165855884552,1
2064866,E 31 St & 3 Ave,Myrtle Ave & Fleet Pl,40.74394314,-73.97966069,40.693534,-73.981909,3
3998699,Steinway St & 28 Ave,E 2 St & Avenue A,40.765702605,-73.913653851,40.72307749068673,-73.98583620786667,1
4051839,Thompson St & Bleecker St,Carroll St & Bond St,40.728013277,-74.000066161,40.6786115,-73.99037292,1
2486115,E 91 St & 2 Ave,W 64 St & Thelonious Monk Circle,40.781242132,-73.949845076,40.77515953434235,-73.98918695747852,1
2116970,E 4 St & 2 Ave,Grand St & Greene St,40.726522207,-73.989920259,40.72170005235607,-74.00238141417502,1
4614044,W 46 St & 11 Ave,Broadway & W 38 St,40.763391614,-73.996737003,40.7529728216068,-73.98734897375107,1
2852475,Greenpoint Ave & Manhattan Ave,Lewis Ave & Kosciuszko St,40.730320334,-73.954012394,40.69237074,-73.93705428,1
1080609,Broadway & E 14 St,1 Ave & E 18 St,40.734394193,-73.990841985,40.73381219196632,-73.98054420948029,1
3059983,Kingsland Ave & Nassau Ave,Driggs Ave & N 9 St,40.725555897,-73.941635489,40.71816969454208,-73.95520135760307,1
3225925,Liberty St & Nassau St,Lafayette St & Jersey St,40.708454251,-74.009236097,40.72456089,-73.99565293,1
4191466,W 11 St & 6 Ave,9 Ave & W 18 St,40.73505652,-73.997865081,40.74317449,-74.00366443,1
2744155,Grand Army Plaza & Central Park S,E 44 St & Lexington Ave,40.764344811,-73.973829389,40.752643,-73.974996,1
4039444,Sullivan St & Washington Sq,W 42 St & Dyer Ave,40.730297327,-73.999312162,40.75898481399634,-73.99379968643188,1
68190,1 Ave & E 68 St,W 176 St & Montgomery Ave,40.765052319,-73.958084822,40.849629,-73.919205,1
1822462,E 118 St & Park Ave,E 53 St & Madison Ave,40.8005385,-73.9419949,40.7597108,-73.97402311,2
3181528,Lewis Ave & Madison St,Flushing Ave & Vanderbilt Ave,40.686108589,-73.935535192,40.69795031569544,-73.97077560424805,1
5036026,White St & Moore St,Pulaski St & Marcus Garvey Blvd,40.704508,-73.9351,40.6933982,-73.939877,37
3785587,Roebling St & N 4 St,South St & Pike St,40.714657187,-73.957385063,40.70991806921533,-73.99161100387573,1
4097916,University Pl & E 14 St,Broadway & E 21 St,40.734851241,-73.992284179,40.73988840858996,-73.98958593606949,1
3994298,Steinway St & 21 Ave,31 St & 23 Ave,40.774816155,-73.903771043,40.7747878,-73.9125551,1
3744539,Riverside Dr & W 138 St,W 31 St & 7 Ave,40.823126316,-73.955814004,40.749156,-73.9916,1
403177,38 St & 30 Ave,43 St & Broadway,40.764133096,-73.91586411,40.7577284,-73.9166368,1
3765466,Riverside Dr & W 91 St,W 106 St & Amsterdam Ave,40.793504477,-73.977031112,40.8008363,-73.9664492472,1
3590596,Park Ave & E 162 St,Park Ave & E 162 St,40.825670481,-73.915699482,40.825716,-73.915585,1
87930,1 St & 6 Ave,Morton St & Washington St,40.672768831,-73.979801416,40.73115,-74.00887,1
147516,12 Ave & W 125 St,Gerard Ave & E 164 St,40.818299,-73.960405,40.830262,-73.923391,22
1436210,Central Park W & W 97 St,St Nicholas Ave & W 137 St,40.792739153,-73.964155078,40.818477,-73.947568,1
2975857,India St & Manhattan Ave,Clinton Ave & Myrtle Ave,40.732165337,-73.95528388,40.693261,-73.968896,1
3211336,Lexington Ave & E 29 St,Central Park West & W 85 St,40.743192792,-73.982167602,40.78476,-73.969862,1
4910541,Washington Pl & 6 Ave,Barrow St & Hudson St,40.73227191,-74.00033474,40.73172428,-74.00674436,1
1457395,Central Park West & W 85 St,12 Ave & W 40 St,40.784844398,-73.96983873799999,40.76087502,-74.00277668,1
1906106,E 16 St & Irving Pl,E 27 St & Park Ave S,40.735374093,-73.988232374,40.74275179648995,-73.9847157150507,1
423062,4 Ave & E 12 St,W 13 St & 5 Ave,40.732555747,-73.990371466,40.735445,-73.99431,1
3556550,Ogden Ave & W 165 St,Morris Ave & E 163 St,40.834522843,-73.928381562,40.827230499624726,-73.91765579597632,1
4235046,W 13 St & 5 Ave,E 12 St & Ave C,40.735277295,-73.99466157,40.727243,-73.976831,1
353098,31 St & Hoyt Ave N,24 Ave & 26 St,40.771201015,-73.917008042,40.774591,-73.918544,1
620032,6 Ave & Walker St,W 13 St & 7 Ave,40.719773412,-74.00524497,40.73781509,-73.99994661,1
330352,31 Ave & 30 St,W 47 St & 9 Ave,40.7647,-73.9240312,40.76153045158114,-73.99007007479668,1
4298874,W 168th S & Fort Washington Ave,W 190 St & Broadway,40.841942668,-73.941991091,40.85648733523576,-73.93296986818314,1
4559366,W 42 St & 6 Ave,E 55 St & 2 Ave,40.755506635,-73.984344244,40.75797322,-73.96603308,1
3691067,Prospect Pl & Underhill Ave,59 St & 5 Ave,40.6769694,-73.96579,40.640125,-74.015726,1
1886372,E 150 St & Gerard Ave,Edgecombe Ave & W 141 St,40.820202708,-73.929104209,40.820681,-73.945144,1
1555807,Clinton St & Tillary St,Clark St & Henry St,40.69636941,-73.99139142,40.69760127,-73.99344559,1
166549,16th St & 4th Ave,Berkeley Pl & 6 Ave,40.666350007,-73.992528439,40.6765304,-73.97846879,1
1002376,Bergen St & Smith St,Carroll St & Smith St,40.686762691,-73.990734458,40.680611,-73.99475825,1
1016217,Berkeley Pl & 7 Ave,Bedford Ave & Bergen St,40.675257921,-73.97541976,40.676368,-73.952918,1
2027633,E 25 St & 2 Ave,Montrose Ave & Bushwick Ave,40.738901138,-73.979714274,40.70767788,-73.94016171,1
949849,Bank St & Washington St,6 Ave & W 33 St,40.736075878,-74.008819222,40.74901271,-73.98848395,1
3253688,MacDougal St & Prince St,E 16 St & 5 Ave,40.727313876,-74.002491593,40.73726186,-73.99238967,1
3556789,Ogden Ave & W 165 St,Ogden Ave & W 164 St,40.83454752,-73.928303957,40.832812,-73.929372,1
2542968,Edgecombe Ave & W 141 St,W 89 St & Columbus Ave,40.820554256,-73.945277095,40.7882213,-73.97041561,1
3698827,Putnam Ave & Knickerbocker Ave,Dock 72 Way & Market St,40.69545,-73.91164,40.69985,-73.97141,1
3099326,Lafayette Ave & St James Pl,6 Ave & W 33 St,40.68851534,-73.9647628,40.74901271,-73.98848395,3
1582807,Columbus Ave & W 72 St,Columbus Ave & W 72 St,40.776819348,-73.979189873,40.7770575,-73.97898475,1
1244425,Broadway & W 58 St,9 Ave & W 45 St,40.7669487,-73.981986523,40.76019252,-73.9912551,1
2913730,Henry St & Atlantic Ave,10 St & 5 Ave,40.691055059,-73.996094346,40.6686273,-73.98700053,1
716857,8 Ave & W 38 St,Washington Square E,40.754454494,-73.991580248,40.73049393,-73.9957214,1
4828326,W 89 St & Columbus Ave,W 63 St & Broadway,40.788320422,-73.970573545,40.77163851,-73.98261428,1
3755983,Riverside Dr & W 78 St,Allen St & Hester St,40.78414472,-73.98362492,40.71605866,-73.99190759,5
4821104,W 87 St & West End Ave,Riverside Dr & W 91 St,40.789658785,-73.977568746,40.79313480986663,-73.97700369358063,1
278160,3 Ave & E 169 St,Franklin Ave & E 169 St,40.832580805,-73.905127645,40.83171,-73.90208,1
4322245,W 180 St & Ft Washington Ave,E 48 St & 5 Ave,40.849972,-73.938423,40.75724567911726,-73.97805914282799,1
1455502,Central Park West & W 76 St,Edgecombe Ave & W 150 St,40.779045701,-73.97373426,40.826881,-73.941427,1
1243249,Broadway & W 58 St,5 Ave & E 72 St,40.76671505,-73.982197404,40.77282817,-73.96685276,1
3326958,Margaret Corbin Plz & Ft Washington Ave,W 181 St & Riverside Dr,40.85936904,-73.933780432,40.85168,-73.94186,1
1260455,Broadway & W 61 St,8 Ave & W 33 St,40.770461798,-73.98194468,40.751551,-73.993934,1
2641721,Frederick Douglass Blvd & W 117 St,W 107 St & Columbus Ave,40.805155277,-73.954686642,40.7997568,-73.9621128676,1
1585342,Columbus Ave & W 72 St,E 88 St & 1 Ave,40.77706933,-73.978901863,40.778301,-73.9488134,1
2357539,E 7 St & Avenue A,Central Ave & Weirfield St,40.72621788,-73.98379855,40.69055,-73.91181,1
1210830,Broadway & W 41 St,W 47 St & 9 Ave,40.754882216,-73.986854076,40.76153045158114,-73.99007007479668,1
2300281,E 59 St & Madison Ave,10 Ave & W 28 St,40.763251662,-73.971109986,40.75066386,-74.00176802,1
1708090,Division St & Bowery,Sands St Gate,40.71421659,-73.99661386,40.699569,-73.979827,1
3943777,St Nicholas Ave & Manhattan Ave,Columbus Ave & W 72 St,40.809819102,-73.953170657,40.7770575,-73.97898475,1
1879194,E 149 St & Morris Ave,Southern Blvd & E 149 St,40.817394137,-73.923090458,40.811892,-73.904192,1
4149535,Vesey St & Church St,E 3 St & 1 Ave,40.712254763,-74.010643005,40.72467721,-73.98783413,1
46616,1 Ave & E 62 St,E 40 St & Park Ave,40.761158347,-73.960886598,40.750756,-73.978326,1
2781742,Grand Concourse & E 171 St,Grand Concourse & E 171 St,40.839450955,-73.913140535,40.839549,-73.913004,1
1102671,Broadway & E 21 St,Broadway & Whipple St,40.73988840858996,-73.98958593606949,40.7016657,-73.9437303,2
1637502,Crescent St & 35 Ave,W 47 St & 6 Ave,40.759617805,-73.93214643,40.758397,-73.98255,1
3659895,Pleasant Ave & E 120 St,1 Ave & E 94 St,40.797388077,-73.931295633,40.7817212,-73.94594,1
3326769,Margaret Corbin Plz & Ft Washington Ave,Seaman Ave & Isham St,40.859196067,-73.933903217,40.86989866194045,-73.92076313495636,1
3559849,Old Fulton St,E 27 St & Park Ave S,40.70277159,-73.99383605,40.74275179648995,-73.9847157150507,2
2493489,E 93 St & 2 Ave,E 118 St & 3 Ave,40.782454175279874,-73.9489196240902,40.799139,-73.9389152,59
5007146,West St & Chambers St,North Moore St & Greenwich St,40.717840791,-74.013093233,40.72019521437465,-74.0103006362915,1
2539363,Eastern Pkwy & Washington Ave,Montgomery St & Franklin Ave,40.671686769,-73.963401794,40.666439306870814,-73.9605563879013,1
1238591,Broadway & W 56 St,Rivington St & Ridge St,40.765396476,-73.982232928,40.71850211,-73.98329859,1
4264141,W 15 St & 10 Ave,E 19 St & 3 Ave,40.742658138,-74.007164359,40.73624527,-73.98473765,1
3985986,Stanton St & Norfolk St,Broadway & Berry St,40.720774293,-73.986374617,40.71036129922581,-73.96530389785767,1
1535332,Clinton Ave & Myrtle Ave,State St & Smith St,40.693397045,-73.968965054,40.68917,-73.9886,1
617776,6 Ave & Walker St,Cleveland Pl & Spring St,40.719419956,-74.005058169,40.722103786686034,-73.99724900722504,1
4571013,W 42 St & 8 Ave,W 42 St & 8 Ave,40.758053899,-73.99050796,40.7575699,-73.99098507,1
2649403,Freeman St & Reverend James A Polite Ave,Boone Ave & E 172 St,40.830529,-73.894717,40.832649,-73.885272,8
1251555,Broadway & W 58 St,E 72 St & York Ave,40.766750932,-73.981928945,40.76663814,-73.95348296,1
2248820,E 53 St & Lexington Ave,W 50 St & 9 Ave,40.758088112,-73.97083497,40.76360467795863,-73.98917958140373,1
182158,2 Ave & E 125 St,2 Ave & E 122 St,40.802546263,-73.933548331,40.8006721,-73.9349,1
5043006,William St & Pine St,Walker St & Baxter St,40.707051992,-74.008871317,40.717411,-73.999573,1
4023518,Suffolk St & Stanton St,Broadway & Roebling St,40.720959544,-73.985217214,40.70924826276157,-73.96063148975372,1
2919296,Henry St & Degraw St,Clinton St & Joralemon St,40.684674621,-73.999263763,40.69239502,-73.99337909,1
4552183,W 41 St & 8 Ave,W 41 St & 8 Ave,40.756240249,-73.989657164,40.75640548,-73.9900262,1
3437005,Morris Ave & E Burnside Ave,Valentine Ave & E 181 St,40.853238821,-73.905443907,40.854123869116,-73.89932222664356,1
3735500,Riverside Blvd & W 67 St,W 50 St & 10 Ave,40.777895212,-73.988859296,40.76473420006519,-73.99194359779358,1
661154,7 Ave S & Bleecker St,W 26 St & 10 Ave,40.732056022,-74.003698111,40.749717753,-74.002950346,1
436268,43 St & 35 Ave,1 Ave & E 68 St,40.754181743,-73.919581413,40.76500525,-73.95818491,1
527473,5 Ave & E 87 St,E 84 St & Park Ave,40.78256166,-73.959780812,40.77862688,-73.95772073,1
3171065,Leonard St & Nassau Ave,E 14 St & Avenue B,40.7239567849954,-73.94984364509583,40.72938685,-73.97772429,1
1413134,Central Park S & 6 Ave,Amsterdam Ave & W 66 St,40.765997767,-73.97652173,40.7746671,-73.98470567,1
1720819,Driggs Ave & Lorimer St,5 Ave & 41 St,40.721836448,-73.950381279,40.649983,-74.005144,1
382674,35 St & 30 Ave,Ditmars Blvd & 43 St,40.765605807,-73.917983294,40.771203,-73.903865,1
328710,31 Ave & 30 St,31 Ave & Steinway St,40.764574885,-73.923858285,40.7611488,-73.9170071,1
2666980,Fulton Ave & E 168 St,Boston Rd & E 167 St,40.830489159,-73.904575229,40.828199,-73.903719,1
1038940,Boerum Pl\t& Pacific St,Court St & Nelson St,40.68848905639242,-73.99116039276123,40.6763947,-73.99869893,281
3888101,South St & Whitehall St,Broadway & W 61 St,40.70122128,-74.01234218,40.77003010255044,-73.9819684624672,16
3993578,Steinway St & 19 Ave,28 St & 41 Ave,40.778089,-73.899558,40.751047,-73.93797,3
3348037,Melrose Ave & E 150 St,Wales Ave & E 147 St,40.816825032,-73.917407751,40.811314,-73.907729,1
3083797,LaGuardia Pl & W 3 St,Broadway & W 38 St,40.728993177,-73.997802377,40.7529728216068,-73.98734897375107,1
4290401,W 16 St & The High Line,West Thames St,40.743238926,-74.007279396,40.70834698,-74.01713445,1
1483119,Christopher St & Greenwich St,Adams St & Prospect St,40.732950449,-74.007134795,40.70076308326151,-73.98869812488556,1
686354,8 Ave & W 31 St,6 Ave & W 33 St,40.750496149,-73.994768023,40.74901271,-73.98848395,1
2069786,E 32 St & Park Ave,E 40 St & Park Ave,40.745314598,-73.982279658,40.750756,-73.978326,1
3005232,Jay St & York St,1 Ave & E 39 St,40.701317787,-73.986738682,40.74714,-73.97113,1
992118,Bergen Ave & E 152 St,Cauldwell Ave & E 161 St,40.81727457,-73.914665103,40.82188,-73.907521,1
418759,4 Ave & E 12 St,Bedford Ave & S 9 St,40.732647,-73.99011,40.708531,-73.96409,1
1295800,Bushwick Ave & Forrest St,6 Ave & Broome St,40.700790167,-73.936403394,40.72431,-74.00473,1
5079764,Windsor Pl & 8 Ave,6 St & 7 Ave,40.660938501,-73.983029246,40.6686627,-73.97988067,1
2261435,E 54 St & 1 Ave,King St & Varick St,40.7563591,-73.964163423,40.72789701409023,-74.00536268949507,1
3349890,Melrose St & Broadway,5 Ave & 3 St,40.697725654,-73.935710192,40.6728155,-73.98352355,1
1401239,Central Ave & Starr Street,Menahan St & Seneca Ave,40.70006752,-73.928471804,40.70461,-73.91054,1
2029655,E 25 St & 2 Ave,Washington Ave & Park Ave,40.73912601,-73.97973776,40.69610226,-73.96751037,3
1427563,Central Park W & W 91 St,E 106 St & 1 Ave,40.788873792,-73.966583729,40.7892529,-73.93956237,1
15334,1 Ave & E 18 St,E 88 St & 1 Ave,40.733908057,-73.980529547,40.778301,-73.9488134,1
3439154,Morton St & Washington St,1 Ave & E 18 St,40.731020451,-74.008104324,40.73381219196632,-73.98054420948029,1
4861213,Wadsworth Ave & W 175 St,Broadway & W 168 St,40.846065402,-73.937631607,40.84089603193041,-73.93972098827362,1
1672513,Dean St & Franklin Ave,Broadway & Berry St,40.677592,-73.955637,40.710446,-73.965251,1
4442444,W 30 St & 8 Ave,9 Ave & W 45 St,40.749480844,-73.994923353,40.76019252,-73.9912551,1
2274574,E 56 St & 3 Ave,W 37 St & 10 Ave,40.759127021,-73.967607141,40.75660359,-73.9979009,1
1690408,Devoe St & Lorimer St,Myrtle Ave & Grove St,40.713359833,-73.948970199,40.69905,-73.91516,1
1945601,E 170 St & Webster Ave,3 Ave & E 163 St,40.836089849,-73.90727067,40.823872,-73.908699,1
5047525,Willis Ave & E 137 St,West Farms Rd & Boone Ave,40.808357358,-73.923639059,40.8301283948092,-73.88630211353302,1
1128769,Broadway & Roebling St,E 161 St & River Ave,40.70924826276157,-73.96063148975372,40.827883,-73.927111,1
1707430,Division St & Bowery,Madison St & Montgomery St,40.714193,-73.996732,40.713126,-73.984844,261
348983,31 St & Broadway,Ditmars Blvd & 43 St,40.761416316,-73.926005244,40.771203,-73.903865,1
4922685,Washington Square E,8 Ave & W 24 St,40.730656028,-73.995786071,40.74591072834279,-73.99807110428809,1
3538281,Norfolk St & Broome St,N 11 St & Kent Ave,40.7172274,-73.98802084,40.72248188638219,-73.95921930670738,61
2837449,Greene Ave & Nostrand Ave,E 27 St & 1 Ave,40.688338995,-73.951020837,40.739445,-73.976806,1
1507079,Clermont Ave & Lafayette Ave,Manhattan Av & Leonard St,40.68764484,-73.96968902,40.72084,-73.94844,2
3767887,Rivington St & Chrystie St,Canal St & Rutgers St,40.72110063,-73.9919254,40.71427487,-73.98990025,191
1972691,E 2 St & Avenue A,Westchester Ave & Southern Blvd,40.72307749068673,-73.98583620786667,40.824956,-73.891677,1
2451398,E 88 St & 1 Ave,E 47 St & 2 Ave,40.778206825,-73.948900819,40.75323098,-73.97032517,1
4284685,W 16 St & The High Line,Broadway & E 19 St,40.743329525,-74.00728941,40.73866091428551,-73.98987293243407,1
3507071,Nagle Ave & Thayer St,W 225 St & Exterior St,40.861443043,-73.92556262,40.873265,-73.906646,1
483247,5 Av & W 139 St,Adam Clayton Powell Blvd & W 132 St,40.815588236,-73.935775042,40.813539,-73.94521,1
3780966,Rockaway Ave & Bainbridge St,Rockaway Ave & Bainbridge St,40.683548927,-73.911599755,40.68319988172761,-73.91166642308235,1
1830067,E 12 St & Ave C,Van Buren St & Broadway,40.727243,-73.976831,40.692,-73.92617,1
3320646,Manhattan Av & Leonard St,Withers St & Kingsland Ave,40.72084,-73.94844,40.71773,-73.94051,36
2090984,E 33 St & 5 Ave,Lexington Ave & E 24 St,40.747689128,-73.98508954,40.74025878,-73.98409214,1
4931327,Washington St & Barrow St,W 11 St & 6 Ave,40.732049346,-74.008672714,40.73532427,-73.99800419,1
611328,6 Ave & W 45 St,E 41 St & Madison Ave (SE corner),40.757159233,-73.982407093,40.752049,-73.979635,1
4112504,University Pl & E 8 St,St Marks Pl & 2 Ave,40.731386423,-73.99513483,40.7284186,-73.98713956,1
502069,5 Ave & E 29 St,Gansevoort St & Hudson St,40.745100498,-73.987154603,40.73944820130404,-74.00507032871246,1
2583418,Forest Ave & Summerfield St,Norman St & Wyckoff Ave,40.699218512,-73.897870183,40.69517,-73.90311,1
1223136,Broadway & W 51 St,W 50 St & 10 Ave,40.761785865,-73.98376894,40.76473420006519,-73.99194359779358,1
4126837,Vernon Blvd & 10 St,Madison Av & E 51 St,40.767232537,-73.937385082,40.75863,-73.97513,1
427764,40 Ave & Crescent St,Central Park West & W 85 St,40.7535992020056,-73.93795609474182,40.78476,-73.969862,9
2192912,E 47 St & Park Ave,Grand Army Plaza & Central Park S,40.754894495,-73.974904776,40.7643971,-73.97371465,1
4627682,W 47 St & 6 Ave,E 41 St & Madison Ave (SE corner),40.758347273,-73.982859135,40.752049,-73.979635,1
369347,34 St & 35 Ave,11 St & 43 Ave,40.756705523,-73.926182628,40.7519071,-73.9479119,1
2303536,E 59 St & Madison Ave,E 58 St & 3 Ave,40.763442516,-73.970941544,40.76095756,-73.96724467,1
2413332,E 81 St & Park Ave,Riverside Dr & W 91 St,40.776702881,-73.959462285,40.79313480986663,-73.97700369358063,1
881222,Amsterdam Ave & W 79 St,W 51 St & 6 Ave,40.783012033,-73.978630543,40.7606597,-73.98042047,1
246809,24 St & 38 Ave,S 4 St & Rodney St,40.756351,-73.936515,40.70934,-73.95608,1
2240854,E 53 St & 3 Ave,Rutgers St & Henry St,40.75763227739443,-73.96930575370789,40.71332151208186,-73.99009689688683,2
2539691,Eastern Pkwy & Washington Ave,Prospect Park West & 8 St,40.671650052,-73.96319592,40.66514681533792,-73.97637605667114,1
2443157,E 85 St & 3 Ave,Front St & Washington St,40.778072476,-73.954235435,40.70255088,-73.98940236,1
3095215,Lafayette Ave & Ft Greene Pl,Henry St & Bay St,40.68700231292619,-73.97664964199066,40.6725058,-74.00494695,7
992220,Bergen Ave & E 152 St,E 138 St & Willow Ave,40.817166,-73.914737,40.804168,-73.911545,1
3505807,Nagle Ave & Thayer St,17 St & 5 Ave,40.861382,-73.925591,40.663493,-73.991007,1
1953213,E 171 St & Webster Ave,E 147 St & Bergen Ave,40.838379,-73.905838,40.814673,-73.91839,2
692832,8 Ave & W 31 St,W 30 St & 10 Ave,40.750545263,-73.994732261,40.752694,-74.002353,1
307739,3 Ave & Wakeman Pl,Carlton Ave & St Marks Ave,40.63826704,-74.024694562,40.67911856082165,-73.97176265716553,1
4146592,Vesey Pl & River Terrace,Water St &  Fletcher St,40.715404749,-74.016456008,40.706410755236135,-74.00559738278389,1
4614254,W 46 St & 11 Ave,Central Park W & W 97 St,40.763414,-73.996674,40.792495,-73.964171,2
2159243,E 44 St & 2 Ave,6 Ave & W 33 St,40.751309276,-73.971695542,40.74901271,-73.98848395,1
437634,43 St & 37 Ave,East End Ave & E 86 St,40.750181,-73.919998,40.77518615,-73.94446054,2
2870728,Greenwich St & Rector St,Henry St & Degraw St,40.70806582380646,-74.0135595202446,40.6847514,-73.99917254,1
4113913,University Pl & E 8 St,Washington Square E,40.731372356,-73.994998813,40.73049393,-73.9957214,1
